#options: 1280x720 fps=2997/100 timebase=100/2997 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=8 b_pyramid=2 b_adapt=2 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=60 rc=crf mbtree=1 crf=22.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:0 out:0 type:I dur:2 cpbdur:2 q:28.03 aq:23.83 tex:578696 mv:149185 misc:191 imb:3600 pmb:0 smb:0 d:- ref:;
in:138 out:139 type:b dur:2 cpbdur:2 q:28.03 aq:30.54 tex:165700 mv:21860 misc:2872 imb:91 pmb:2247 smb:1262 d:- ref:0 ;
in:142 out:140 type:P dur:2 cpbdur:2 q:28.03 aq:26.26 tex:802489 mv:28232 misc:495 imb:1083 pmb:2501 smb:16 d:s ref:0 ;
in:140 out:141 type:B dur:2 cpbdur:2 q:28.03 aq:29.32 tex:210403 mv:24125 misc:2640 imb:165 pmb:2478 smb:957 d:s ref:0 ;
in:141 out:142 type:b dur:2 cpbdur:2 q:28.03 aq:30.05 tex:160714 mv:21821 misc:2953 imb:126 pmb:2279 smb:1195 d:- ref:0 ;
in:146 out:143 type:P dur:2 cpbdur:2 q:28.03 aq:26.03 tex:754364 mv:30649 misc:555 imb:1195 pmb:2369 smb:36 d:s ref:0 ;
in:144 out:144 type:B dur:2 cpbdur:2 q:28.03 aq:28.37 tex:292855 mv:33328 misc:1993 imb:354 pmb:2721 smb:525 d:s ref:0 ;
in:143 out:145 type:b dur:2 cpbdur:2 q:28.03 aq:30.43 tex:174772 mv:21900 misc:2864 imb:128 pmb:2224 smb:1248 d:s ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:28.03 aq:29.95 tex:169968 mv:25103 misc:2873 imb:106 pmb:2496 smb:998 d:- ref:0 ;
in:150 out:147 type:P dur:2 cpbdur:2 q:28.03 aq:25.61 tex:883434 mv:31302 misc:720 imb:1186 pmb:2357 smb:57 d:s ref:0 w:6,63,1,5,31,4,32,0 ;
in:148 out:148 type:B dur:2 cpbdur:2 q:28.03 aq:28.11 tex:301563 mv:32219 misc:2210 imb:242 pmb:2763 smb:595 d:s ref:0 ;
in:147 out:149 type:b dur:2 cpbdur:2 q:28.03 aq:29.96 tex:154529 mv:24574 misc:3089 imb:105 pmb:2315 smb:1180 d:s ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:28.03 aq:30.05 tex:138472 mv:22457 misc:3143 imb:82 pmb:2183 smb:1335 d:- ref:0 ;
in:154 out:151 type:P dur:2 cpbdur:2 q:28.03 aq:25.41 tex:776673 mv:30378 misc:437 imb:1000 pmb:2585 smb:15 d:s ref:0 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:28.03 aq:27.90 tex:260835 mv:29799 misc:2486 imb:142 pmb:2725 smb:733 d:s ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:28.03 aq:30.73 tex:109490 mv:19626 misc:3156 imb:36 pmb:1976 smb:1588 d:s ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:28.03 aq:30.43 tex:97364 mv:18695 misc:3205 imb:57 pmb:1841 smb:1702 d:- ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:28.03 aq:25.69 tex:739488 mv:29790 misc:666 imb:943 pmb:2595 smb:62 d:s ref:0 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:28.03 aq:28.89 tex:210720 mv:27541 misc:2659 imb:118 pmb:2414 smb:1068 d:s ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:28.03 aq:31.04 tex:85910 mv:17961 misc:3065 imb:45 pmb:1653 smb:1902 d:s ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:28.03 aq:30.40 tex:96482 mv:20940 misc:3234 imb:61 pmb:2099 smb:1440 d:- ref:0 ;
in:162 out:159 type:P dur:2 cpbdur:2 q:28.03 aq:25.94 tex:823453 mv:28523 misc:824 imb:980 pmb:2491 smb:129 d:s ref:0 ;
in:160 out:160 type:B dur:2 cpbdur:2 q:28.03 aq:28.28 tex:255099 mv:29726 misc:2343 imb:165 pmb:2771 smb:664 d:s ref:0 ;
in:159 out:161 type:b dur:2 cpbdur:2 q:28.03 aq:30.59 tex:100600 mv:18223 misc:3065 imb:49 pmb:1794 smb:1757 d:s ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:28.03 aq:30.66 tex:113998 mv:19027 misc:3175 imb:36 pmb:1934 smb:1630 d:- ref:0 ;
in:165 out:163 type:P dur:2 cpbdur:2 q:28.03 aq:25.65 tex:830554 mv:28659 misc:555 imb:875 pmb:2675 smb:50 d:s ref:0 w:6,63,5 ;
in:163 out:164 type:B dur:2 cpbdur:2 q:28.03 aq:28.69 tex:219958 mv:23056 misc:2706 imb:121 pmb:2712 smb:767 d:s ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:28.03 aq:29.85 tex:131780 mv:20122 misc:3210 imb:76 pmb:2115 smb:1409 d:- ref:0 ;
in:170 out:166 type:P dur:2 cpbdur:2 q:28.03 aq:25.48 tex:849343 mv:28967 misc:618 imb:1046 pmb:2499 smb:55 d:s ref:0 ;
in:167 out:167 type:B dur:2 cpbdur:2 q:28.03 aq:28.10 tex:291528 mv:32526 misc:2154 imb:270 pmb:2733 smb:597 d:s ref:0 ;
in:166 out:168 type:b dur:2 cpbdur:2 q:28.03 aq:30.36 tex:125952 mv:19631 misc:2993 imb:94 pmb:1947 smb:1559 d:s ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:28.03 aq:30.44 tex:119169 mv:23282 misc:3133 imb:144 pmb:2013 smb:1443 d:- ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:28.03 aq:30.59 tex:105065 mv:21501 misc:3122 imb:89 pmb:1909 smb:1602 d:- ref:0 ;
in:174 out:171 type:P dur:2 cpbdur:2 q:28.03 aq:25.64 tex:723697 mv:27589 misc:1034 imb:800 pmb:2606 smb:194 d:s ref:0 w:6,65,0 ;
in:172 out:172 type:B dur:2 cpbdur:2 q:28.03 aq:28.66 tex:188700 mv:28985 misc:2659 imb:141 pmb:2646 smb:813 d:s ref:0 ;
in:171 out:173 type:b dur:2 cpbdur:2 q:28.03 aq:30.81 tex:90416 mv:19181 misc:3243 imb:39 pmb:1931 smb:1630 d:s ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:28.03 aq:30.53 tex:98044 mv:19441 misc:3099 imb:48 pmb:1797 smb:1755 d:- ref:0 ;
in:177 out:175 type:P dur:2 cpbdur:2 q:28.03 aq:25.61 tex:701915 mv:25778 misc:1043 imb:653 pmb:2740 smb:207 d:s ref:0 ;
in:175 out:176 type:B dur:2 cpbdur:2 q:28.03 aq:29.17 tex:188654 mv:25062 misc:2756 imb:134 pmb:2528 smb:938 d:s ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:28.03 aq:30.55 tex:100548 mv:19615 misc:3125 imb:61 pmb:1898 smb:1641 d:- ref:0 ;
in:180 out:178 type:P dur:2 cpbdur:2 q:28.03 aq:25.21 tex:781853 mv:26555 misc:752 imb:777 pmb:2729 smb:94 d:s ref:0 ;
in:178 out:179 type:B dur:2 cpbdur:2 q:28.03 aq:28.84 tex:142967 mv:22370 misc:3103 imb:109 pmb:2217 smb:1274 d:s ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:28.03 aq:29.98 tex:81813 mv:17809 misc:3010 imb:59 pmb:1550 smb:1991 d:- ref:0 ;
in:185 out:181 type:P dur:2 cpbdur:2 q:28.03 aq:25.35 tex:829509 mv:25416 misc:963 imb:742 pmb:2692 smb:166 d:s ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:28.03 aq:28.33 tex:270468 mv:27251 misc:2273 imb:201 pmb:2696 smb:703 d:s ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:28.03 aq:31.15 tex:86852 mv:18540 misc:3104 imb:81 pmb:1650 smb:1869 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:28.03 aq:31.16 tex:101920 mv:19606 misc:3034 imb:54 pmb:1899 smb:1647 d:- ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:28.03 aq:31.28 tex:92586 mv:18312 misc:3038 imb:58 pmb:1744 smb:1798 d:- ref:0 ;
in:189 out:186 type:P dur:2 cpbdur:2 q:28.03 aq:25.25 tex:935967 mv:25100 misc:885 imb:515 pmb:2925 smb:160 d:s ref:0 ;
in:187 out:187 type:B dur:2 cpbdur:2 q:28.03 aq:28.75 tex:226948 mv:23417 misc:2683 imb:82 pmb:2679 smb:839 d:s ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:28.03 aq:31.03 tex:70521 mv:14767 misc:3112 imb:29 pmb:1440 smb:2131 d:s ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:28.03 aq:31.17 tex:84308 mv:13057 misc:3251 imb:9 pmb:1674 smb:1917 d:- ref:0 ;
in:193 out:190 type:P dur:2 cpbdur:2 q:28.03 aq:25.24 tex:971335 mv:24718 misc:451 imb:579 pmb:3002 smb:19 d:s ref:0 ;
in:191 out:191 type:B dur:2 cpbdur:2 q:28.03 aq:28.33 tex:266128 mv:21244 misc:2452 imb:59 pmb:2851 smb:690 d:s ref:0 ;
in:190 out:192 type:b dur:2 cpbdur:2 q:28.03 aq:30.61 tex:96341 mv:13408 misc:3483 imb:12 pmb:1902 smb:1686 d:s ref:0 ;
in:192 out:193 type:b dur:2 cpbdur:2 q:28.03 aq:31.10 tex:92109 mv:11599 misc:3404 imb:21 pmb:1696 smb:1883 d:- ref:0 ;
in:197 out:194 type:P dur:2 cpbdur:2 q:28.03 aq:25.24 tex:934586 mv:23965 misc:777 imb:608 pmb:2910 smb:82 d:s ref:0 ;
in:195 out:195 type:B dur:2 cpbdur:2 q:28.03 aq:29.31 tex:217326 mv:18624 misc:2946 imb:60 pmb:2437 smb:1103 d:s ref:0 ;
in:194 out:196 type:b dur:2 cpbdur:2 q:28.03 aq:31.30 tex:114534 mv:13069 misc:3245 imb:12 pmb:1860 smb:1728 d:s ref:0 ;
in:196 out:197 type:b dur:2 cpbdur:2 q:28.03 aq:31.10 tex:83850 mv:12941 misc:3345 imb:14 pmb:1567 smb:2019 d:- ref:0 ;
in:203 out:198 type:P dur:2 cpbdur:2 q:28.03 aq:25.43 tex:1045797 mv:25067 misc:624 imb:665 pmb:2874 smb:61 d:s ref:0 ;
in:200 out:199 type:B dur:2 cpbdur:2 q:28.03 aq:27.82 tex:396291 mv:25454 misc:2039 imb:105 pmb:2969 smb:526 d:s ref:0 ;
in:198 out:200 type:b dur:2 cpbdur:2 q:28.03 aq:31.45 tex:113417 mv:15187 misc:3084 imb:41 pmb:1641 smb:1918 d:s ref:0 ;
in:199 out:201 type:b dur:2 cpbdur:2 q:28.03 aq:31.50 tex:128795 mv:17097 misc:3220 imb:48 pmb:1921 smb:1631 d:s ref:0 ;
in:201 out:202 type:b dur:2 cpbdur:2 q:28.03 aq:31.63 tex:130516 mv:15579 misc:3137 imb:26 pmb:1908 smb:1666 d:- ref:0 ;
in:202 out:203 type:b dur:2 cpbdur:2 q:28.03 aq:31.72 tex:130179 mv:16238 misc:3167 imb:32 pmb:1913 smb:1655 d:- ref:0 ;
in:207 out:204 type:P dur:2 cpbdur:2 q:28.03 aq:25.74 tex:878591 mv:21509 misc:1020 imb:399 pmb:3013 smb:188 d:s ref:0 ;
in:205 out:205 type:B dur:2 cpbdur:2 q:28.03 aq:29.46 tex:223296 mv:18260 misc:2900 imb:53 pmb:2454 smb:1093 d:s ref:0 ;
in:204 out:206 type:b dur:2 cpbdur:2 q:28.03 aq:30.77 tex:85314 mv:12147 misc:3131 imb:19 pmb:1481 smb:2100 d:s ref:0 ;
in:206 out:207 type:b dur:2 cpbdur:2 q:28.03 aq:31.85 tex:84838 mv:10617 misc:3225 imb:15 pmb:1496 smb:2089 d:- ref:0 ;
in:212 out:208 type:P dur:2 cpbdur:2 q:28.03 aq:25.78 tex:963224 mv:25190 misc:602 imb:614 pmb:2940 smb:46 d:s ref:0 w:0,1,1,0,1,1,1,0 ;
in:209 out:209 type:B dur:2 cpbdur:2 q:28.03 aq:28.31 tex:305450 mv:24949 misc:2313 imb:90 pmb:2886 smb:624 d:s ref:0 ;
in:208 out:210 type:b dur:2 cpbdur:2 q:28.03 aq:31.22 tex:87451 mv:12204 misc:3345 imb:17 pmb:1614 smb:1969 d:s ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:28.03 aq:30.73 tex:117596 mv:17709 misc:3303 imb:39 pmb:2064 smb:1497 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:28.03 aq:31.41 tex:130280 mv:15957 misc:3187 imb:15 pmb:2084 smb:1501 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:28.03 aq:26.27 tex:814056 mv:22187 misc:909 imb:473 pmb:2971 smb:156 d:s ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:28.03 aq:29.31 tex:235562 mv:19841 misc:2837 imb:36 pmb:2539 smb:1025 d:s ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:28.03 aq:30.98 tex:83665 mv:11919 misc:3064 imb:8 pmb:1564 smb:2028 d:s ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:28.03 aq:31.64 tex:82677 mv:11076 misc:3143 imb:5 pmb:1470 smb:2125 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:28.03 aq:26.04 tex:836905 mv:24731 misc:564 imb:629 pmb:2944 smb:27 d:s ref:0 w:7,127,3,0,1,1,1,0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:28.03 aq:28.46 tex:298902 mv:22557 misc:2205 imb:102 pmb:2957 smb:541 d:s ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:28.03 aq:31.02 tex:105056 mv:13742 misc:3394 imb:18 pmb:1825 smb:1757 d:s ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:28.03 aq:30.70 tex:99520 mv:13142 misc:3506 imb:25 pmb:1976 smb:1599 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:28.03 aq:26.43 tex:856794 mv:27197 misc:809 imb:593 pmb:2896 smb:111 d:s ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:28.03 aq:29.07 tex:267919 mv:25607 misc:2618 imb:68 pmb:2772 smb:760 d:s ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:28.03 aq:31.06 tex:109405 mv:15268 misc:3327 imb:18 pmb:1940 smb:1642 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:28.03 aq:30.70 tex:121985 mv:17153 misc:3374 imb:38 pmb:2132 smb:1430 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:28.03 aq:26.47 tex:882658 mv:27805 misc:857 imb:658 pmb:2839 smb:103 d:s ref:0 w:7,127,2 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:28.03 aq:28.63 tex:310773 mv:28101 misc:2254 imb:81 pmb:2913 smb:606 d:s ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:28.03 aq:30.40 tex:125577 mv:17464 misc:3431 imb:38 pmb:2159 smb:1403 d:s ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:28.03 aq:30.65 tex:106974 mv:15120 misc:3346 imb:32 pmb:1924 smb:1644 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:28.03 aq:26.67 tex:851294 mv:29367 misc:619 imb:712 pmb:2849 smb:39 d:s ref:0 w:7,125,2,6,63,2,64,0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:28.03 aq:28.20 tex:337278 mv:29466 misc:1736 imb:162 pmb:3097 smb:341 d:s ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:28.03 aq:30.43 tex:116579 mv:16706 misc:3267 imb:39 pmb:2166 smb:1395 d:s ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:28.03 aq:30.43 tex:124772 mv:17164 misc:3312 imb:41 pmb:2304 smb:1255 d:- ref:0 ;
in:235 out:233 type:P dur:2 cpbdur:2 q:28.03 aq:27.28 tex:685907 mv:26642 misc:963 imb:609 pmb:2865 smb:126 d:s ref:0 w:7,125,3,6,63,3,64,0 ;
in:233 out:234 type:B dur:2 cpbdur:2 q:28.03 aq:29.45 tex:195171 mv:20324 misc:2937 imb:47 pmb:2489 smb:1064 d:s ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:28.03 aq:30.05 tex:147645 mv:19172 misc:3087 imb:90 pmb:2350 smb:1160 d:- ref:0 ;
in:239 out:236 type:P dur:2 cpbdur:2 q:28.03 aq:29.02 tex:687253 mv:31353 misc:514 imb:2092 pmb:1500 smb:8 d:s ref:0 w:6,65,5,6,63,3,64,0 ;
in:237 out:237 type:B dur:2 cpbdur:2 q:28.03 aq:28.20 tex:447438 mv:30489 misc:1505 imb:217 pmb:3078 smb:305 d:s ref:0 ;
in:236 out:238 type:b dur:2 cpbdur:2 q:28.03 aq:30.19 tex:115072 mv:20146 misc:3318 imb:50 pmb:2017 smb:1533 d:s ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:28.03 aq:29.83 tex:239682 mv:23209 misc:2173 imb:106 pmb:2876 smb:618 d:- ref:0 ;
